ID,Unnamed: 1,Unnamed: 2,SITE,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,CROP AND LAND USE ,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,SOIL MANAGEMENT INFO,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,DATA,Unnamed: 35,Unnamed: 36,Unnamed: 37,CURRENT SOC AND SOIL CHARACTERISTICS,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,PREVIOUS SOC AND SOIL CHARACTERISTICS,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,SOURCE,Unnamed: 76,Unnamed: 77,Unnamed: 78
ID,IDstudy,plotID,country,region,temperature_Celsiul,precipitation_mm,climate,Latitud,Longitud,bedrock,soil_type,USDA,TYPE_CHANGE,CROP_current,cropAGE,current_land_use*,LUC_this_study,previous_land_use*,years_since_luc,TEMPORAL_only_this_study,timeTEMPORAL,CHANGE_management,year_since_MANAGEMENT_CHANGE,soil_treatments,tillageYESNO,tillage_type,fertilizerYESNO,fet_type,rate_fertilizer_kh_ha,pesticides,org_amendYESNO,org_amend_type,prev_man,SINGLE_DATA-MULTIPLE_SINGLEAMPLING,DIF_DEPTH_current_point,CONTI_DEPTH,NUM_DEPTH,year_measure,N_plots_current,N_sample_per_plot_current,N_measured_current,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,clay_g_kg_current,silt_g_kg_current,sand_g_kg_current,ph_current,SOC_g_kg_current,sd_SOC_gkg_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,N_plots_previous,N_sample_per_plot_previous,N_measured_previous,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,clay_g_kg_previous,silt_g_kg_previous,sand_g_kg_previous,ph_previous,SOC_g_kg_previous,sd_SOC_gkg_previous,SOC_Mg_ha_previous,sd_SOC_Mgha_previous,yearPpub,AL_source,SOURCE,original_source
200,12,41,Italy,Pisa,15,948,Mediterranean,43.66,10.316,,Alluvial_deep_loam,Typic_Xerofluvent,TEMP,Ramie,13,bioproduct,NO,annual_crop,,YES,9,NO,,,,,,,,,,,,,NO,,1,2008,,,1,0,30,15,1.45,12.1,46.7,41.2,,,,7.69,15.27,0.89,,,,,1,0,30,15,1.48,12.1,46.7,41.2,,,,8.1,8.11,0.87,,,2011,ISIwebkNOwledge,DiBene_etal_2011,"Di Bene, C., Tavarini, S., Mazzoncini, M. and Angelini, L.G., 2011. Changes in soil chemical parameters and organic matter balance after 13 years of ramie [Boehmeria nivea (L.) Gaud.] cultivation in the Mediterranean region. European journal of agroNOmy, 35(3), pp.154-163."
201,13,42,USA,Florida,,,,27.6648,-81.5158,,,,LUC,Peanut,6,food,YES,annual_crop,6,NO,,NO,,,,,YES,NPK,"80,42,149",,,,,MULTI,NO,,1,2000,1,4,4,0,20,10,,,,,,,,,4.93,,,,1,4,4,0,20,10,,,,,,,,,4.19,,,,2006,ISIwebkNOwledge,Allen_etal2006,"Allen, Leon Hartwell, et al. ""Soil organic carbon and nitrogen accumulation in plots of rhizoma perennial peanut and bahiagrass grown in elevated carbon dioxide and temperature."" Journal of environmental quality 35.4 (2006): 1405-1412."
202,13,43,USA,Florida,,,,27.6648,-81.5158,,,,LUC,Bahiagrass,6,food,YES,annual_crop,6,NO,,NO,,,,,YES,NPK,"80,42,149",,,,,MULTI,NO,,1,2000,1,4,4,0,20,10,,,,,,,,,5.58,,,,1,4,4,0,20,10,,,,,,,,,4.19,,,,2006,ISIwebkNOwledge,Allen_etal2006,"Allen, Leon Hartwell, et al. ""Soil organic carbon and nitrogen accumulation in plots of rhizoma perennial peanut and bahiagrass grown in elevated carbon dioxide and temperature."" Journal of environmental quality 35.4 (2006): 1405-1412."
203,14,44,Brazil,Agropalma,26.6,2500,Tropical,-2.45,-48.766,,Oxisol,,LUC,PalmOil,4,food,YES,pasture,4,NO,,NO,,,,,,,,,,,,MULTI,YES,,1,2010,5,0,5,0,30,15,1.29,,,,290,,,4,,,33.2,0.5,,,1,0,30,15,1.35,,,,200,,,4.5,38.5,4,,,2013,ISIwebkNOwledge,Frazao_etal_2013,"Frazão, Leidivan A., et al. ""Soil carbon stocks and changes after oil palm introduction in the Brazilian Amazon."" Gcb Bioenergy 5.4 (2013): 384-390."
204,14,45,Brazil,Agropalma,26.6,2500,Tropical,-2.45,-48.766,,Oxisol,,LUC,PalmOil,8,food,YES,pasture,8,NO,,NO,,,,,,,,,,,,MULTI,YES,,1,2010,5,0,5,0,30,15,1.29,,,,250,,,3.8,,,26.6,1.6,,,1,0,30,15,1.35,,,,200,,,4.5,38.5,4,,,2013,ISIwebkNOwledge,Frazao_etal_2013,"Frazão, Leidivan A., et al. ""Soil carbon stocks and changes after oil palm introduction in the Brazilian Amazon."" Gcb Bioenergy 5.4 (2013): 384-390."
206,14,45,Brazil,Agropalma,26.6,2500,Tropical,-2.45,-48.766,,Oxisol,,TEMP,PalmOil,,food,NO,,,YES,4,NO,,,,,,,,,,,,MULTI,YES,,1,2010,5,0,5,0,30,15,1.29,,,,290,,,4,,,26.6,1.6,,,1,0,30,15,1.29,,,,290,,,4,33.2,0.5,,,2013,ISIwebkNOwledge,Frazao_etal_2013,"Frazão, Leidivan A., et al. ""Soil carbon stocks and changes after oil palm introduction in the Brazilian Amazon."" Gcb Bioenergy 5.4 (2013): 384-390."
205,14,46,Brazil,Agropalma,26.6,2500,Tropical,-2.45,-48.766,,Oxisol,,LUC,PalmOil,25,food,YES,natural_forest,25,NO,,NO,,,,,,,,,,,,MULTI,YES,,1,2010,5,0,5,0,30,15,1.34,,,,180,,,4,,,22.7,1.4,,,1,0,30,15,1.26,,,,280,,,4.4,30.2,3.4,,,2013,ISIwebkNOwledge,Frazao_etal_2013,"Frazão, Leidivan A., et al. ""Soil carbon stocks and changes after oil palm introduction in the Brazilian Amazon."" Gcb Bioenergy 5.4 (2013): 384-390."
207,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,0,10,5,,,,,56,238,706,5.1,13.1,2.09,,,,,1,0,10,5,,,,,56,238,706,5.1,6.7,0.32,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
208,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,10,20,15,,,,,56,238,706,5.1,8.1,1.15,,,,,1,10,20,15,,,,,56,238,706,5.1,6.4,0.01,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
209,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,20,30,25,,,,,56,238,706,5.1,6.2,0.93,,,,,1,20,30,25,,,,,56,238,706,5.1,6.2,0.34,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
210,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,30,40,35,,,,,56,238,706,5.1,5.2,0.49,,,,,1,30,40,35,,,,,56,238,706,5.1,4.9,0.41,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
211,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,40,50,45,,,,,56,238,706,5.1,4.2,0.37,,,,,1,40,50,45,,,,,56,238,706,5.1,2,0.35,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
212,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,50,60,55,,,,,56,238,706,5.1,2.9,0.49,,,,,1,50,60,55,,,,,56,238,706,5.1,1.6,0.22,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
213,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,60,70,65,,,,,56,238,706,5.1,2.2,0.26,,,,,1,60,70,65,,,,,56,238,706,5.1,1.5,0.25,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
214,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,70,80,75,,,,,56,238,706,5.1,2.1,0.37,,,,,1,70,80,75,,,,,56,238,706,5.1,1.3,0.07,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
215,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,17,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,80,90,85,,,,,56,238,706,5.1,2.1,0.29,,,,,1,80,90,85,,,,,56,238,706,5.1,1.1,0.02,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
216,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,0,10,5,,,,,56,238,706,5.1,13.1,2.09,,,,,1,0,10,5,,,,,56,238,706,5.1,8.8,0.25,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
217,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,10,20,15,,,,,56,238,706,5.1,8.1,1.15,,,,,1,10,20,15,,,,,56,238,706,5.1,8.5,0.82,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
218,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,20,30,25,,,,,56,238,706,5.1,6.2,0.93,,,,,1,20,30,25,,,,,56,238,706,5.1,7.4,0.31,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
219,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,30,40,35,,,,,56,238,706,5.1,5.2,0.49,,,,,1,30,40,35,,,,,56,238,706,5.1,5.5,0.4,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
220,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,40,50,45,,,,,56,238,706,5.1,4.2,0.37,,,,,1,40,50,45,,,,,56,238,706,5.1,3.1,0.4,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
221,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,50,60,55,,,,,56,238,706,5.1,2.9,0.49,,,,,1,50,60,55,,,,,56,238,706,5.1,2.3,0.42,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
222,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,60,70,65,,,,,56,238,706,5.1,2.2,0.26,,,,,1,60,70,65,,,,,56,238,706,5.1,1.8,0.16,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
223,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,70,80,75,,,,,56,238,706,5.1,2.1,0.37,,,,,1,70,80,75,,,,,56,238,706,5.1,1.5,0.19,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
224,15,47,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,MANAG,Poplar-Willow,,SRC,NO,,,NO,,YES,17,,,,,,,,,,,,YES,YES,9,2010,,,1,80,90,85,,,,,56,238,706,5.1,2.1,0.29,,,,,1,80,90,85,,,,,56,238,706,5.1,1.5,0.62,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
225,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,0,10,5,,,,,56,238,706,5.1,8.8,0.25,,,,,1,0,10,5,,,,,56,238,706,5.1,6.7,0.32,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
226,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,10,20,15,,,,,56,238,706,5.1,8.5,0.82,,,,,1,10,20,15,,,,,56,238,706,5.1,6.4,0.01,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
227,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,20,30,25,,,,,56,238,706,5.1,7.4,0.31,,,,,1,20,30,25,,,,,56,238,706,5.1,6.2,0.34,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
228,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,30,40,35,,,,,56,238,706,5.1,5.5,0.4,,,,,1,30,40,35,,,,,56,238,706,5.1,4.9,0.41,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
229,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,40,50,45,,,,,56,238,706,5.1,3.1,0.4,,,,,1,40,50,45,,,,,56,238,706,5.1,2,0.35,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
230,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,50,60,55,,,,,56,238,706,5.1,2.3,0.42,,,,,1,50,60,55,,,,,56,238,706,5.1,1.6,0.22,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
231,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,60,70,65,,,,,56,238,706,5.1,1.8,0.16,,,,,1,60,70,65,,,,,56,238,706,5.1,1.5,0.25,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
232,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,70,80,75,,,,,56,238,706,5.1,1.5,0.19,,,,,1,70,80,75,,,,,56,238,706,5.1,1.3,0.07,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
233,15,48,Germany,Gulzow,8.6,578,Temperate,53.816,12.066,,Eutric_Cambisols,Sandy,LUC,Poplar-Willow,,SRC,YES,annual_crop,17,NO,,NO,,,,,,,,,,,,,YES,YES,9,2010,,,1,80,90,85,,,,,56,238,706,5.1,1.5,0.62,,,,,1,80,90,85,,,,,56,238,706,5.1,1.1,0.02,,,2013,ISIwebkNOwledge,Kahle_etal2013,"Kahle, Petra, et al. ""Tillage-induced changes in the distribution of soil organic matter and the soil aggregate stability under a former short rotation coppice."" Soil and Tillage Research 133 (2013): 49-53."
234,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,TEMP,Brachiaria,,aninalfeed,NO,,,YES,5,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,214.7,29.8,1,50,50,0,20,10,,72,12,16,,,,,,,215.3,34.5,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
235,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,TEMP,Brachiaria,,aninalfeed,NO,,,YES,10,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,214.9,36.9,1,50,50,0,20,10,,72,12,16,,,,,,,215.3,34.5,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
236,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,TEMP,Brachiaria,,aninalfeed,NO,,,YES,15,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,215.7,23.8,1,50,50,0,20,10,,72,12,16,,,,,,,215.3,34.5,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
237,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,TEMP,Brachiaria,,aninalfeed,NO,,,YES,20,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,239,31.5,1,50,50,0,20,10,,72,12,16,,,,,,,215.3,34.5,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
238,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,TEMP,Brachiaria,,aninalfeed,NO,,,YES,25,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,241.9,23.1,1,50,50,0,20,10,,72,12,16,,,,,,,215.3,34.5,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
239,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,TEMP,Brachiaria,,aninalfeed,NO,,,YES,30,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,249,41.5,1,50,50,0,20,10,,72,12,16,,,,,,,215.3,34.5,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
240,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,LUC,Brachiaria,5,aninalfeed,YES,annual_crop,5,NO,,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,214.7,29.8,1,50,50,0,20,10,,76,10,14,,,,,,,224.7,32.8,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
241,16,49,Venezuela,Orinoco,26.2,1050,Tropical,9.766,-63.466,Sediments_Pleistocene,,Oxic-Paleustults,LUC,Brachiaria,10,aninalfeed,YES,annual_crop,10,NO,,NO,,grazed,NO,,YES,organic,,,YES,manure,,MULTI,NO,,1,2000,1,50,50,0,20,10,,72,12,16,,,,,,,214.9,36.9,1,50,50,0,20,10,,76,10,14,,,,,,,227.8,40.2,2013,ISIwebkNOwledge,SanJose_etal2003,"San José, J.J., Montes, R.A. and Rocha, C., 2003. Neotropical savanna converted to food cropping and cattle feeding systems: soil carbon and nitrogen changes over 30 years. Forest Ecology and Management, 184(1), pp.17-32."
